product_name,review_title,review_comment,review_rating,review_date,user_username,user_profile_url,verified_purchase
Apple AirPods Charging Latest Model,Not that loud,Didn't last long,5.0 out of 5 stars,"October 17, 2022",Amazon Customer,https://amazon.com//gp/profile/amzn1.account.AFOI632ZFBJ6OOAFYVE5ZFX66EFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Headphones were filthy,I understand I brought a renewed pair of AirPods but the amount of ear wax and dirt in them made me sick to my stomach. It was very hard to clean them to give to someone as a gift,3.0 out of 5 stars,"October 17, 2022",Tianca,https://amazon.com//gp/profile/amzn1.account.AHSLN5Y3EX5LNUYVE326Q55CPSNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Good,I like them but there’s better ones.,4.0 out of 5 stars,"October 17, 2022",Giuliana Duran,https://amazon.com//gp/profile/amzn1.account.AFZORU675CSM2SY7EJ6FQUYJPGSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Easy to use,Very pleased!,5.0 out of 5 stars,"October 17, 2022",Mike M.,https://amazon.com//gp/profile/amzn1.account.AE3GODTR3XROZQIICR5HVVJGIAEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Air Ear buds,this is great to speak to someone hands free,5.0 out of 5 stars,"October 17, 2022",T Mur,https://amazon.com//gp/profile/amzn1.account.AEOFTUYTEMDNMUH2TZ2VAJLLTN7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Not good,"Did not work, would not charge or connect with my phone",1.0 out of 5 stars,"October 17, 2022",iluvbirth,https://amazon.com//gp/profile/amzn1.account.AH2FNIESFPIY6WUFBZCAMGZWL32A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,AirPods,My first pair of wireless headphones. Didn’t disappoint.,5.0 out of 5 stars,"October 17, 2022",Christian Wauchope,https://amazon.com//gp/profile/amzn1.account.AEKITC25OX26B2O7GVUBEZH4Y33Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Top Quality,Genuine Apple Prodcut. Great Quality. Work great!,5.0 out of 5 stars,"October 17, 2022",Tony Fusco,https://amazon.com//gp/profile/amzn1.account.AHDTPASGJ24JQ6XP5XY3INHSMR5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Is great,Is an excellent item.100%,5.0 out of 5 stars,"October 17, 2022",javier,https://amazon.com//gp/profile/amzn1.account.AEKGKYA6C6R7HXIOX35PUG5MEXHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,"Amazing Sound Quality, Good Battery Life","The sound quality on these are very nice, unfortunately the battery is not as lasting as i’d like them to be.",5.0 out of 5 stars,"October 17, 2022",Richie,https://amazon.com//gp/profile/amzn1.account.AHK2MWEK442KODY5EQ7AZMNSJUHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Can't believe these stay in my ears!!,"I've stayed away from ear buds and anything that is supposed to ""fit"" in my ears. I decided to try these because of the design and was amazed that they fit, stayed in and were comfortable to wear! LOVE THEM",5.0 out of 5 stars,"October 17, 2022",Medical Billing Pro,https://amazon.com//gp/profile/amzn1.account.AHOVG6DNKLFHPJ76LKWA3HGJISVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,They hurt.  Too big lol for my ears and I am an adult,"I M an adult,  they are too big,  ears hurt",1.0 out of 5 stars,"October 17, 2022",Lawrence L. Wade,https://amazon.com//gp/profile/amzn1.account.AFX6SDELGCUA4FDG7CX2URJAQACQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Love them!!! Cheaper than the apple store but its the exact same product!!,I loved how quickly it came and how cheap they are. It gives you a choice for over night shipping and i got them the very next day I would definitely recommend getting them!!,5.0 out of 5 stars,"October 17, 2022",Terra Woodson ,https://amazon.com//gp/profile/amzn1.account.AENA5J5V4CLAF2RU23L2L63T7F3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Authentic,Great ear buds and they are authentic.,5.0 out of 5 stars,"October 17, 2022",Ross Lesznar,https://amazon.com//gp/profile/amzn1.account.AF3X4CWPRMCLPB54B4GMOT3XSW7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Prefer these to the newer ones,"I prefer these to the newer ones, because they don’t fall from my ears.",5.0 out of 5 stars,"October 16, 2022",Pamela Cardozo,https://amazon.com//gp/profile/amzn1.account.AHBJAAPR42WENOJ3ZA4OVEUDF3BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Great,They are perfect,5.0 out of 5 stars,"October 16, 2022",Nay,https://amazon.com//gp/profile/amzn1.account.AEN3OJTAEXDOY7N4ZAKT7AIDC76A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Unhappy,They either had dirt or ear wax on them when open. Only left one work.,1.0 out of 5 stars,"October 16, 2022",Tonya Conn,https://amazon.com//gp/profile/amzn1.account.AFX3Q6D7KIAUSS32LKHWZMSKXZWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Box didn’t wrapped and it was already open and case cover was losses.,,1.0 out of 5 stars,"October 16, 2022",Ajay,https://amazon.com//gp/profile/amzn1.account.AEMBX24G5Z5YGXTERM2O56B3EP3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,I would drop the connection every time I connect to my phone,Didn’t like it at all,1.0 out of 5 stars,"October 16, 2022",Mazharul,https://amazon.com//gp/profile/amzn1.account.AFCWRB3A5GX5DO7L647666BPTMZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Cool,They started working fine gave me a few problems but the sound it’s really low or idk I js gotta order a different pair,1.0 out of 5 stars,"October 16, 2022",Tiffany,https://amazon.com//gp/profile/amzn1.account.AGEPWGBISXZVBFIL27GFHNTIJE5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Bad purchase. Broken.,Had to reorder these. The first pair the earbud on right ear did not work.,1.0 out of 5 stars,"October 16, 2022",John Dentremont,https://amazon.com//gp/profile/amzn1.account.AGGGRDH7TENNTPRWYWZFU2NUWKTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,AirPods are basic,The air pods like to go quiet in the right ear often,5.0 out of 5 stars,"October 16, 2022",Abram,https://amazon.com//gp/profile/amzn1.account.AFZLOM6HKSKF6HY5LEOLDUKEHVPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Ok,Ok,2.0 out of 5 stars,"October 16, 2022",Tommy lee,https://amazon.com//gp/profile/amzn1.account.AHAVKHB6B5CQYNJZVTBGANN63C7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Hyped.,"What did you listen to before you bought these? Apple did not invent sound, they have a short track record in making them, in-ear wireless has been around for a long time before Apple numped on the bandwagon. Why is everyone so impressed? Because they haven’t bothered to try real audio brands. Keeping buying your junk.",1.0 out of 5 stars,"October 16, 2022",Dirk,https://amazon.com//gp/profile/amzn1.account.AEXRPX56Z4AFHPIC75CYAKEGQ6FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
Apple AirPods Charging Latest Model,Great hands free talking and the music sounds awesome,Great hands free talking and the music sounds awesome,5.0 out of 5 stars,"October 16, 2022",Reloader,https://amazon.com//gp/profile/amzn1.account.AHP7UJ6GBIBEHCOS26XIUVBP7SHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
Apple AirPods Charging Latest Model,Great for music only,"While I really like the music experience I found out the hard way they are horrible for talking on the phone. I called my wife from Best Buy and she could hear: store music, the sales man helping a lady, kids talking, etc. If I am walking and listening to music they are great but if I get a call and answer, the other end hears the cars go by, barking dogs, etc.",3.0 out of 5 stars,"October 16, 2022",Amazon Customer,https://amazon.com//gp/profile/amzn1.account.AEPARJUW5YCUNXTB57GD3RKMNTZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Worth the wait!,"After looking for almost a year, and waiting months for an invite to purchase, I was able to order the PS5 disc edition and I cannot be more pleased.  I picked up Sackboy: A Big Adventure and Ratchet & Clank Rift Apart to start my library, and both are more than impressive.  The system is easy to set up, and the resolution is incredible, even on a non-4K television.  I am using a 1080p LG oled and the picture and frame rate is magnificent.  When I upgrade TV's later on, I can only imagine the difference.",5.0 out of 5 stars,"October 23, 2022",W. R. Nichols Jr.,https://amazon.com//gp/profile/amzn1.account.AF6Y3L62ZWPNMFCHFRVGH4DBNCVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Two years worth the wait,I’ve been waiting two years to get this. Signed up for amazons invitation system and got it four months later. Glad I did,5.0 out of 5 stars,"October 22, 2022",Jason Wilkinson,https://amazon.com//gp/profile/amzn1.account.AHOSXLNBQZXOL5SBARWAUR6DZLZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Defective Product,Purchased this as a gift for my family and because it's outside the return window I can't get any support.  I followed all steps the Ps5 turns on but will not show anything on my TV. I have all cables run correctly and still nothing.  Waste of a lot of money. I have been a PS user since PS1 and my loyalty is done after this. I have a $600 paperweight,1.0 out of 5 stars,"October 20, 2022",Kyle,https://amazon.com//gp/profile/amzn1.account.AE5AJ2KH6BIWOV7ZJOPVM3ZHQ3YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Worth it,"100% worth the purchase. Took me almost a year to procure but I’m so happy I didn’t settle. I don’t know how much faster than the PS4, but it blows it out of the water. It’s more than a “glorified streaming device”",5.0 out of 5 stars,"October 20, 2022",Megan Khan,https://amazon.com//gp/profile/amzn1.account.AF6X2GJWQYIK5M7QWRR6J5FSSBEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Very Playstationey!,"This thing plays PS5 games like a MONSTER! It's the real deal! The only downside is the controller battery charge duration is equivalent to a 3oz canteen on a July Death Valley survival hike.Bonus:  it does play most (not all) PS4 games, so you don't need to trash all your antique retro games like Anthem.",4.0 out of 5 stars,"October 19, 2022",Bill C,https://amazon.com//gp/profile/amzn1.account.AF5YFFVPYHDN62JXXXRBDEI3QQ2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,My brand new ps5,"Loved the console, loved the shipping and handling. Amazon is the best for buying and shipping items and this is where I shop at for now on.",5.0 out of 5 stars,"October 19, 2022",Victor Macias,https://amazon.com//gp/profile/amzn1.account.AEVZKA6WIOYQWTPER4JRTOSNJGTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,ITS AMAZING,i purchased it off amazon during 2020 and it’s been amazing ever since I have no regrets and if you can get your hands on one do it!!!!,5.0 out of 5 stars,"October 18, 2022",josh,https://amazon.com//gp/profile/amzn1.account.AE5QA67V3MPJF3LB2AJPYYMZQUNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Controller drift,Controller lasted three months and then it started having drift. It is totally useless now and trying to contact Sony for a warranty replacement will take you hours waiting on the phone.,2.0 out of 5 stars,"October 18, 2022",Dizzle,https://amazon.com//gp/profile/amzn1.account.AGNTVE7X4N7UPH632AIHSQIWW4MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Amazing once I was finally able to get one,"Love the console, only hard part was actually finding it in stock",5.0 out of 5 stars,"October 18, 2022",John B,https://amazon.com//gp/profile/amzn1.account.AHTWH5J32FK4SVVBXOYGAJFK7C3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,You can go pick up the latest Xbox at your local store right now,Garbage,1.0 out of 5 stars,"October 17, 2022",nick handford,https://amazon.com//gp/profile/amzn1.account.AHGPDMCPTGZ3OWQWBKK6TERZ27XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,GOOD BUY,SO FAR SO GOOD!,5.0 out of 5 stars,"October 15, 2022",P.L.,https://amazon.com//gp/profile/amzn1.account.AG554B4O3KQBGYV6GDM6ODHAIWKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Special invite is a scam,"There is always something wrong with the process, by the time you get through the hurdles they are all been reserved/sold out. I've gotten mine throughout other means, it's a serviceable piece of hardware. If Sony made all games available to PC I wouldn't even be thinking about buying one.",1.0 out of 5 stars,"October 14, 2022",Guarionex,https://amazon.com//gp/profile/amzn1.account.AE2SZQCGWXGWGZUBC2XD4PUK3WJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Awesome upgrade from the PS4,"I was on the wait-list for quite a long time but it was worth it. My son had a huge smile for his very late birthday gift (maybe early Christmas gift?)! Very quick load times and just a great system. Gran Turismo is very fun, highly recommend it!",5.0 out of 5 stars,"October 13, 2022",Tom G.,https://amazon.com//gp/profile/amzn1.account.AEF3ZDNLMIIHC6Q5EQAOAZQV4LJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Couldn’t be more happy with this purchase,Arrived exactly as it should 👏,5.0 out of 5 stars,"October 12, 2022",Gabe A,https://amazon.com//gp/profile/amzn1.account.AG2MPKTLQC32Z4QRCG2ORK3CELRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,"The Playstation 4, 2. yawn",was hoping to see some actual progress with this generation of consoles but this is a joke,1.0 out of 5 stars,"October 11, 2022",Patrick Katon,https://amazon.com//gp/profile/amzn1.account.AEMW624SGISM2GHXOM6QWGHZP6JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,PlayStation 5,I love my PS5. Lost my 1st one to damage and was lucky to score a 2nd on Amazon!!!,5.0 out of 5 stars,"October 11, 2022",William Anthony,https://amazon.com//gp/profile/amzn1.account.AE5LX3O636UAXTFVHOISVAIDU2HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,p5 is the best console in the whole world,loved it playing at 4k on my giant 85 inch sony bravia that i bought from amazon too. Thanks amazon i love you and sony. Fr fr tho no cap bring back the regular drops. i dont like this invite thing,4.0 out of 5 stars,"October 9, 2022",el negron,https://amazon.com//gp/profile/amzn1.account.AHW3CGA6EDLTOIOLA4CAVXX7NT7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Worth the wait,Great graphics!!,5.0 out of 5 stars,"October 9, 2022",Abby,https://amazon.com//gp/profile/amzn1.account.AEHKHKOS2ST2G32KUIJI3MG4D25Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Bang for the Buck!,To be able to play in 4k and more fps. It's definitely a huge upgrade from playing on my PS4 and everything just felt more smooth and felt more in-depth when playing a game like spiderman.,5.0 out of 5 stars,"October 9, 2022",gearmetal23,https://amazon.com//gp/profile/amzn1.account.AHZ44PXWC62OCBIG4RVFKBX4OMNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,PlayStation Store,I just got mine from the PlayStation store,2.0 out of 5 stars,"October 7, 2022",Cesar_Medina,https://amazon.com//gp/profile/amzn1.account.AFWVXINCIN6LWRUGVPPHZKLVRR4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Real deal,"Had to wait for an invite, but Worth it not over paying for PS5",5.0 out of 5 stars,"October 7, 2022",Matthew Choiniere,https://amazon.com//gp/profile/amzn1.account.AGLJLQVJGQCLDDPFKR4PL2U6MVUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Best Playstation Ever Made!,"This is the best Playstation ever made, and almost impossible to buy. The graphics and gameplay is stunning!",5.0 out of 5 stars,"October 7, 2022",Jared Quass,https://amazon.com//gp/profile/amzn1.account.AFYTUQYWBBB7SP3CGVWDWMENBI2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Finally!!!,"After two years of searching and months being on the Amazon waitlist…I got the email to purchase a PS5! Love the console. It’s bigger than I thought it would be, but it’s super quite and fast. I loved that all the games I had in the cloud could be retrieved on here and all of my saves moved over. That took about 2 hours, but it was well worth it. I’ve been using for a few mo that now and the white controller is still as bright as it was out of the box. I was nervous with it being white, it would show dirty hand/sweat/dirt markings, but so far that has not been the case. So happy I was able to finally get a system and enjoy the new games coming out with the graphics and speed that the game designers envisioned when they made it!",5.0 out of 5 stars,"October 7, 2022",Sara,https://amazon.com//gp/profile/amzn1.account.AG7VJ6MRXABA7SHIYBMSPEAQBZEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Very good console,"This console works very good and have no problems with the seller, but I think my series x might be better in terms of games.",5.0 out of 5 stars,"October 7, 2022",Logan,https://amazon.com//gp/profile/amzn1.account.AHGWU2RHSW6CKKQVR66OZYLLIKCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Muy buen equipo,Muy buen equipo...gracias x la invitación,5.0 out of 5 stars,"October 6, 2022",Diego Salazar Dillon,https://amazon.com//gp/profile/amzn1.account.AG35OLYZB7UQEXW4T62GFJD7L5BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Hdmi issues,"Product worked fine for 6 months, switched the console to a different tv and lost hdmi signal..had to be sent in for repairs",4.0 out of 5 stars,"October 6, 2022",Harlee,https://amazon.com//gp/profile/amzn1.account.AHVMZSXFRTQURGMCDCJGGY4ONLPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Incredible quality,"This console is hands down the most incredible console ever. The overall quality, the small details all over, the performance, the graphical user interface, it’s all incredible and is a great representation of the future of console gaming!",5.0 out of 5 stars,"October 5, 2022",LJ W.,https://amazon.com//gp/profile/amzn1.account.AEYRTF6AH27EMNDWPHSQOARRIMZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,PlayStation,I have tried three time to get an invite and still nothing,1.0 out of 5 stars,"October 1, 2022",Malinda A.,https://amazon.com//gp/profile/amzn1.account.AG5ZBI3BQQCAUDXOTSNO3IH62NQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Why sony,"This system cost a arm an a leg, and the controller is $80 plus. I just got this system June or July. My controller has joystick drift now and I don't play shooters on my console. It's not dirt in the controller, I've done all the troubleshooting I can do without opening the controller myself. Why does a $80 controller have drift problems. Sony makes no sense. I've had my ps4 controller from launch and it still works perfectly. No drift no problems",1.0 out of 5 stars,"October 1, 2022",My reviews get flagged for no reason,https://amazon.com//gp/profile/amzn1.account.AEJMJ3OL36NRQAKZL3VU6S6L4ACA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Love it,Very nice console,5.0 out of 5 stars,"October 1, 2022",sillyguyy1970,https://amazon.com//gp/profile/amzn1.account.AEADEJFJ4B5LVX5KATXUNSWCUHYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,took me forever to get this!!,so happy that i was finally able to get a ps5!!! i play a lot of smite so Idon't really need it but everything loads really fast!,5.0 out of 5 stars,"September 30, 2022",Brittany Ri,https://amazon.com//gp/profile/amzn1.account.AEWWOCVSYZABIWC53G5XR2A7D6YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Very Nice!,In love with this console. Can’t recommend it more it’s the best money I ever spent,5.0 out of 5 stars,"September 30, 2022",Spencer Elliott,https://amazon.com//gp/profile/amzn1.account.AESHWT2JQ6P5Q2NVSEC7T7A3ZEOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Exactly as advertised,Put in you invitation request it only took 4 months,5.0 out of 5 stars,"September 30, 2022",mikeheral,https://amazon.com//gp/profile/amzn1.account.AFCVWARSBXCNUEAKYQ5SSER4PNVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,"Extremely low quality, buyer beware","It took me two years to get a ps5, which I finally obtained directly from Sony through an invitation only program.  Less than a week later, it was already refusing to turn on and/or connect to my Sony Bravia tv.  The troubleshooting process is worse than useless, as the console only communicates through lights on the chassis, and my typical pattern — blue, flashing white, solid white, orange, nothing — doesn’t even appear in the user manual.  Rebuilding the database, safe mode, none of them did a thing.  This is a $500 machine that is less reliable and much uglier than my $20 alarm clock.  The chassis even feels cheap, like a poorly designed blender.  I own every PlayStation all the way back to the PS1, and all of them still work great to this day — except the one I got last week.  Sony support is also useless, and tried to connect me to another PlayStation user to talk about my problem — a non employee!  The entire thing feels like a scam, and I have lost a huge amount of respect and goodwill for this company.  They have no idea what they are doing, and no plans to figure it out.",1.0 out of 5 stars,"September 30, 2022",Yossarian,https://amazon.com//gp/profile/amzn1.account.AFZAJ35TQ2L34XLMGCDD3XUIS7YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Amazing,So much fun!,5.0 out of 5 stars,"September 30, 2022",joshua,https://amazon.com//gp/profile/amzn1.account.AFNGYATR6UEPD3SD4PAWDGZ6AJTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Great Machine,Very good next gen system.  Fast loading times and wonderful graphics to boot.  Very happy that I made this purchase!!,5.0 out of 5 stars,"September 29, 2022",Decipher G,https://amazon.com//gp/profile/amzn1.account.AGZT7J5EPUQ7BPC2BYL4LWPNSUDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Great,Great,5.0 out of 5 stars,"September 28, 2022",Juan,https://amazon.com//gp/profile/amzn1.account.AF4DUNXXI23AROSGVGG2ILIPQYSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Psp better,Yes.,5.0 out of 5 stars,"September 28, 2022",Julian Garcia ,https://amazon.com//gp/profile/amzn1.account.AHKSOGBA5GAWZUOZJGZ4TQYZT2UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Its great,i got my ps5 from walmart.pros best loading speeding graphics are better. The best part is 98% of all ps4 games are playable.con none yet,5.0 out of 5 stars,"September 26, 2022",Amazon Customer,https://amazon.com//gp/profile/amzn1.account.AEEPBS2VUXAYVHYD3CF42ZATYACA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Finally got one and I love it!,"It took a while, but I finally got myself a PS5.  So far, I am loving it.  I have the new PS Plus and have a large library of games to play through that. I heard people say how awesome the controller is, but I wasn't convinced until I tried it for myself.  I love how games can put resistance on the triggers.  It's used in Horizon Forbidden west and it really awesome to feel that feedback/resistance when doing certain actions.",5.0 out of 5 stars,"September 26, 2022",Chris,https://amazon.com//gp/profile/amzn1.account.AE5DPPWLICORTD46X34MCWHG2RPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Box came super damaged they don’t take care of packages,,1.0 out of 5 stars,"September 26, 2022",Austin walker,https://amazon.com//gp/profile/amzn1.account.AG6H3ACJHPBY6ILU4BYODHJDK4TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Ps5,Much faster than. The ps4 just really big,5.0 out of 5 stars,"September 25, 2022",Emmanuel chavez,https://amazon.com//gp/profile/amzn1.account.AF72CK5IPKJQASPPNNB674DWYQHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Controller Worthless,My controller is already junk. Left analog drifts all the time. Never stays still. I have gone weeks without playing and don’t have much time on the controller at all. What shame!!!!,2.0 out of 5 stars,"September 25, 2022",C.B.,https://amazon.com//gp/profile/amzn1.account.AE2GQXJNZYD6KFNXUQPPUKZZRM6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Excelente!,Ps5 in perfec Condintion !,5.0 out of 5 stars,"September 25, 2022",carlos,https://amazon.com//gp/profile/amzn1.account.AFYDRXSHNEVTQWAME3EPFX6IXUAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,🔥🔥🔥🔥,Once you finally get it… it’s legit. Nothing else to say on this one!,5.0 out of 5 stars,"September 24, 2022",jm,https://amazon.com//gp/profile/amzn1.account.AGUU26DXVTXXL5DF6DJPSLMAZLHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Wow…,"I already have one, I’m just surprised they’re finally available here! Maybe now they’ll focus more on the thing’s performance lol",4.0 out of 5 stars,"September 24, 2022",Crouton,https://amazon.com//gp/profile/amzn1.account.AFV6P5JPU6WGBS2FAKND5IE4IHTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,I just set-up the system,I got the item and it's working well. I'm Extremely Enjoying It!,5.0 out of 5 stars,"September 22, 2022",Brandon Jordan,https://amazon.com//gp/profile/amzn1.account.AFVICXNG6FIPGYBQWS6PVSYEDIXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Espectacular,Total mente increíble,5.0 out of 5 stars,"September 22, 2022",Christian Mendoza Gómez,https://amazon.com//gp/profile/amzn1.account.AFBDDY6S6JJFE52ARLFJX4HCJ3OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Thankful!!!,Love it thanks Amazon I really appreciate it!!!!,5.0 out of 5 stars,"September 22, 2022",Cornell,https://amazon.com//gp/profile/amzn1.account.AGP6WVFO2FFTBO746B4JGA5EW23A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Good performance but not the best,PC and Xbox have better performance and better value. Switch has more exclusives and the exclusives on PS5 are once again just remakes. It doesn’t make their games better. The controller shoulder buttons are finally better but the analog sticks are still out of place. Overall the PS5 is worth the money and wait but you may find a better value for less somewhere else,4.0 out of 5 stars,"September 21, 2022",Christopher Dye,https://amazon.com//gp/profile/amzn1.account.AEIWUASZGY7VXXAWNITTWDJZXUWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Beware!,"Got our first console through the Sony invite, no problems whatsoever.  Then I got another invite from Amazon and we pounced on it so the wife could upgrade her PS4.  Right out of the box the new one would stop pairing with the controller within a minute of startup! We never even got to finish the updates, as we can't use the controller after the first couple commands work fine.  Spent way too much time on the phone with Amazon, who in the end could only offer a refund.  No replacement!  Upon going to the Sony page, they will take it for repair, but ""expect extended delay for return.""  Screw it, at this point we'll get our money back and wait again for another chance.  I sincerely hope you have better luck than we did, but at least the first one still works!  BTW,  I found online this pairing issue seems pretty common, although NO fix offered resolved the problem with ours. Good luck!",2.0 out of 5 stars,"September 21, 2022",P. Tower,https://amazon.com//gp/profile/amzn1.account.AHPOL6EFVNVW3VYE4FIW32Q646SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Easy to setup,"It's pretty big in size but I was able to sit it on the fireplace mantel with ease.  Otherwise, we love our PS5, and it's great company while rehabbing.  It also connected easily to our network.",5.0 out of 5 stars,"September 21, 2022",Splen,https://amazon.com//gp/profile/amzn1.account.AHCBCGXYZK5B53FM53RYJV4IBDMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
